CCODE,ABBREV,YEAR,SCODE,SABBREV,ARDAID,NUMISO,ISO3,UNCODE,INDEP,INPOLITY,INCOW,XCNUM,XCRNAME,XCRID,XCRDAYS,XCR2ID,XCR2DAYS
520,SOM,2000,520,SOM,205,706,SOM,706,1,1,1,1,,,239,,239
520,SOM,2001,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2002,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2003,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2004,520,SOM,205,706,SOM,706,1,1,1,2,Sunni Muslim,3100,366,3100,366
520,SOM,2005,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2006,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2007,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2008,520,SOM,205,706,SOM,706,1,1,1,2,Sunni Muslim,3100,366,3100,366
520,SOM,2009,520,SOM,205,706,SOM,706,1,1,1,2,Sunni Muslim,3100,365,3100,365
520,SOM,2010,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2011,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2012,520,SOM,205,706,SOM,706,1,1,1,4,Sunni Muslim,3100,339,3100,339
520,SOM,2013,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2014,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2015,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
520,SOM,2016,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,366,3100,366
520,SOM,2017,520,SOM,205,706,SOM,706,1,1,1,2,Sunni Muslim,3100,365,3100,365
520,SOM,2018,520,SOM,205,706,SOM,706,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1977,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,187,3100,187
522,DJI,1978,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1979,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1980,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,1981,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1982,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1983,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1984,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,1985,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1986,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1987,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1988,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,1989,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1990,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1991,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1992,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,1993,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1994,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1995,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1996,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,1997,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1998,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,1999,522,DJI,68,262,DJI,262,1,1,1,2,Sunni Muslim,3100,365,3100,365
522,DJI,2000,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,2001,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2002,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2003,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2004,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,2005,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2006,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2007,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2008,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,2009,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2010,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2011,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2012,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,2013,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2014,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2015,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2016,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,366,3100,366
522,DJI,2017,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
522,DJI,2018,522,DJI,68,262,DJI,262,1,1,1,1,Sunni Muslim,3100,365,3100,365
530,ETH,1946,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1947,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1948,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,366,1600,366
530,ETH,1949,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1950,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1951,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1952,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,366,1600,366
530,ETH,1953,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1954,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1955,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1956,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,366,1600,366
530,ETH,1957,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1958,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1959,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1960,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,366,1600,366
530,ETH,1961,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1962,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1963,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1964,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,366,1600,366
530,ETH,1965,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1966,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1967,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1968,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,366,1600,366
530,ETH,1969,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1970,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1971,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1972,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,366,1600,366
530,ETH,1973,530,ETH,78,231,ETH,231,1,1,1,1,Ethiopian Orthodox,1610,365,1600,365
530,ETH,1974,530,ETH,78,231,ETH,231,1,1,1,4,Ethiopian Orthodox,1610,254,1600,254
530,ETH,1975,530,ETH,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,1976,530,ETH,78,231,ETH,231,1,1,1,1,,,366,,366
530,ETH,1977,530,ETH,78,231,ETH,231,1,1,1,2,Atheist,9100,331,9100,331
530,ETH,1978,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1979,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1980,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,366,9100,366
530,ETH,1981,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1982,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1983,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1984,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,366,9100,366
530,ETH,1985,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1986,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1987,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1988,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,366,9100,366
530,ETH,1989,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1990,530,ETH,78,231,ETH,231,1,1,1,1,Atheist,9100,365,9100,365
530,ETH,1991,530,ETH,78,231,ETH,231,1,1,1,3,,,224,,224
530,ETH,1992,530,ETH,78,231,ETH,231,1,1,1,1,,,366,,366
530,ETH,1993,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,1994,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,1995,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,1996,529,ETI,78,231,ETH,231,1,1,1,1,,,366,,366
530,ETH,1997,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,1998,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,1999,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2000,529,ETI,78,231,ETH,231,1,1,1,1,,,366,,366
530,ETH,2001,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2002,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2003,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2004,529,ETI,78,231,ETH,231,1,1,1,1,,,366,,366
530,ETH,2005,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2006,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2007,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2008,529,ETI,78,231,ETH,231,1,1,1,1,,,366,,366
530,ETH,2009,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2010,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2011,529,ETI,78,231,ETH,231,1,1,1,1,,,365,,365
530,ETH,2012,529,ETI,78,231,ETH,231,1,1,1,2,,,231,,231
530,ETH,2013,529,ETI,78,231,ETH,231,1,1,1,1,Pentecostal,1520,365,1300,365
530,ETH,2014,529,ETI,78,231,ETH,231,1,1,1,1,Pentecostal,1520,365,1300,365
530,ETH,2015,529,ETI,78,231,ETH,231,1,1,1,1,Pentecostal,1520,365,1300,365
530,ETH,2016,529,ETI,78,231,ETH,231,1,1,1,1,Pentecostal,1520,366,1300,366
530,ETH,2017,529,ETI,78,231,ETH,231,1,1,1,1,Pentecostal,1520,365,1300,365
530,ETH,2018,529,ETI,78,231,ETH,231,1,1,1,2,Pentecostal,1520,365,1300,365
531,ERI,1993,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,221,1600,221
531,ERI,1994,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,1995,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,1996,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,366,1600,366
531,ERI,1997,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,1998,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,1999,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2000,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,366,1600,366
531,ERI,2001,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2002,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2003,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2004,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,366,1600,366
531,ERI,2005,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2006,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2007,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2008,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,366,1600,366
531,ERI,2009,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2010,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2011,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2012,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,366,1600,366
531,ERI,2013,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2014,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2015,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2016,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,366,1600,366
531,ERI,2017,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
531,ERI,2018,531,ERI,76,232,ERI,232,1,1,1,1,Eritrean Orthodox,1610,365,1600,365
540,ANG,1975,540,ANG,7,24,AGO,24,1,1,1,1,Methodist,1460,50,1300,50
540,ANG,1976,540,ANG,7,24,AGO,24,1,1,1,1,Methodist,1460,366,1300,366
540,ANG,1977,540,ANG,7,24,AGO,24,1,1,1,1,Methodist,1460,365,1300,365
540,ANG,1978,540,ANG,7,24,AGO,24,1,1,1,1,Methodist,1460,365,1300,365
540,ANG,1979,540,ANG,7,24,AGO,24,1,1,1,3,Methodist,1460,252,1300,252
540,ANG,1980,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,1981,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1982,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1983,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1984,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,1985,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1986,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1987,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1988,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,1989,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1990,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1991,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1992,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,1993,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1994,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1995,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1996,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,1997,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1998,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,1999,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2000,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,2001,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2002,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2003,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2004,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,2005,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2006,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2007,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2008,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,2009,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2010,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2011,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2012,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,2013,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2014,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2015,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,365,1200,365
540,ANG,2016,540,ANG,7,24,AGO,24,1,1,1,1,Roman Catholic,1222,366,1200,366
540,ANG,2017,540,ANG,7,24,AGO,24,1,1,1,2,Roman Catholic,1222,268,1200,268
540,ANG,2018,540,ANG,7,24,AGO,24,1,1,1,1,,,365,,365
541,MZM,1975,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,189,9100,189
541,MZM,1976,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,366,9100,366
541,MZM,1977,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,365,9100,365
541,MZM,1978,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,365,9100,365
541,MZM,1979,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,365,9100,365
541,MZM,1980,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,366,9100,366
541,MZM,1981,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,365,9100,365
541,MZM,1982,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,365,9100,365
541,MZM,1983,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,365,9100,365
541,MZM,1984,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,366,9100,366
541,MZM,1985,541,MZM,156,508,MOZ,508,1,1,1,1,Atheist,9100,365,9100,365
541,MZM,1986,541,MZM,156,508,MOZ,508,1,1,1,12,Atheist,9100,291,9100,291
541,MZM,1987,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1988,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,366,1200,366
541,MZM,1989,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1990,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1991,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1992,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,366,1200,366
541,MZM,1993,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1994,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1995,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1996,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,366,1200,366
541,MZM,1997,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1998,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,1999,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,2000,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,366,1200,366
541,MZM,2001,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,2002,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,2003,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,365,1200,365
541,MZM,2004,541,MZM,156,508,MOZ,508,1,1,1,1,Roman Catholic,1222,366,1200,366
541,MZM,2005,541,MZM,156,508,MOZ,508,1,1,1,2,Christian (NFI),1000,332,1000,332
541,MZM,2006,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,365,1000,365
541,MZM,2007,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,365,1000,365
541,MZM,2008,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,366,1000,366
541,MZM,2009,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,365,1000,365
541,MZM,2010,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,365,1000,365
541,MZM,2011,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,365,1000,365
541,MZM,2012,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,366,1000,366
541,MZM,2013,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,365,1000,365
541,MZM,2014,541,MZM,156,508,MOZ,508,1,1,1,1,Christian (NFI),1000,365,1000,365
541,MZM,2015,541,MZM,156,508,MOZ,508,1,1,1,2,,,350,,350
541,MZM,2016,541,MZM,156,508,MOZ,508,1,1,1,1,,,366,,366
541,MZM,2017,541,MZM,156,508,MOZ,508,1,1,1,1,,,365,,365
541,MZM,2018,541,MZM,156,508,MOZ,508,1,1,1,1,,,365,,365
551,ZAM,1964,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,68,1300,68
551,ZAM,1965,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1966,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1967,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1968,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,366,1300,366
551,ZAM,1969,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1970,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1971,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1972,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,366,1300,366
551,ZAM,1973,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1974,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1975,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1976,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,366,1300,366
551,ZAM,1977,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1978,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1979,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1980,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,366,1300,366
551,ZAM,1981,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1982,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1983,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1984,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,366,1300,366
551,ZAM,1985,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1986,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1987,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,365,1300,365
551,ZAM,1988,551,ZAM,245,894,ZMB,894,1,1,1,1,Presbyterian,1422,366,1300,366
